parent_id,parent_time,parent_i,signal_time,signal_i,event_time,event_i,impulse_dir,split,child_rule,event_open,event_high,event_low,event_close,child_range,parent_exit_i,router_conf,p_rev,p_cont,source_row,entry,filled,fill_time,fill_i,outcome,gross_R,cost_R,signal_net_R,stop_frac,exit_time,episode_7d,prior_virtual_fills,vf1_mature,real_fill,real_R
58,2022-06-11 19:45:00+00:00,50510,2022-06-11 21:00:00+00:00,50515,2022-06-11 19:45:00+00:00,50515,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,28408.18,28532.97,28389.91,28526.66,143.0600000000013,50606,0.3763790550453832,0.3763790550453832,0.186827389585349,58,28455.129999999997,False,,,NO_FILL,0.0,0.0,0.0,0.005027564449714386,,23,0,False,False,0.0
59,2022-06-12 07:45:00+00:00,50558,2022-06-12 10:15:00+00:00,50568,2022-06-12 07:45:00+00:00,50568,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,27434.21,27564.9,27415.91,27523.97,148.9900000000016,50654,0.4346603355227181,0.4346603355227181,0.3014149719846387,59,27449.475,True,2022-06-12 10:45:00+00:00,50570.0,SL,-1.0,0.09211851466541279,-1.0921185146654129,0.005427790513297672,2022-06-12 13:15:00+00:00,23,0,False,False,0.0
60,2022-06-18 11:45:00+00:00,51150,2022-06-18 15:15:00+00:00,51164,2022-06-18 11:45:00+00:00,51164,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,18982.13,19123.97,18950.94,19096.81,173.03000000000247,51246,0.3166436610103739,0.3166436610103739,0.2150505675047732,60,19010.295,True,2022-06-18 15:45:00+00:00,51166.0,SL,-1.0,0.05493352308848098,-1.0549335230884809,0.009101910307020617,2022-06-18 16:45:00+00:00,23,1,True,True,-1.0549335230884809
61,2022-08-17 23:45:00+00:00,56958,2022-08-18 00:00:00+00:00,56959,2022-08-17 23:45:00+00:00,56959,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,23342.66,23433.76,23318.98,23405.99,114.77999999999884,57054,0.3778771238797572,0.3778771238797572,0.1542369020279203,61,23348.600000000002,True,2022-08-18 00:15:00+00:00,56960.0,TP,1.5,0.10171022826276459,1.3982897717372353,0.004915926436702793,2022-08-18 09:45:00+00:00,24,0,False,False,0.0
62,2022-08-26 19:45:00+00:00,57806,2022-08-26 20:00:00+00:00,57807,2022-08-26 19:45:00+00:00,57807,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,20643.01,20749.98,20638.57,20734.59,111.40999999999985,57902,0.3284391290633573,0.3284391290633573,0.1976373077931535,62,20678.885000000002,True,2022-08-26 20:30:00+00:00,57809.0,SL,-1.0,0.09280533614576801,-1.092805336145768,0.005387621237798839,2022-08-26 23:00:00+00:00,25,0,False,False,0.0
63,2022-08-27 07:45:00+00:00,57854,2022-08-27 10:00:00+00:00,57863,2022-08-27 07:45:00+00:00,57863,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,20149.91,20220.0,20145.0,20205.62,75.0,57950,0.3875928520826897,0.3875928520826897,0.2620506281033594,63,20168.12,True,2022-08-27 11:00:00+00:00,57867.0,SL,-1.0,0.13445413333333334,-1.1344541333333333,0.0037187402692962957,2022-08-27 14:45:00+00:00,25,1,True,True,-1.1344541333333333
64,2022-08-27 15:45:00+00:00,57886,2022-08-27 16:45:00+00:00,57890,2022-08-27 15:45:00+00:00,57890,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,19903.15,20026.41,19901.89,20002.67,124.52000000000044,57982,0.322973858805032,0.322973858805032,0.2135822333602651,64,19940.409999999996,False,,,NO_FILL,0.0,0.0,0.0,0.0062446058029900315,,25,2,True,False,0.0
65,2022-09-06 23:45:00+00:00,58878,2022-09-07 00:45:00+00:00,58882,2022-09-06 23:45:00+00:00,58882,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,18743.82,18851.52,18743.14,18833.11,108.38000000000102,58974,0.3225893602368502,0.3225893602368502,0.2580941845216061,65,18778.92,True,2022-09-07 01:30:00+00:00,58885.0,SL,-1.0,0.08663461893338173,-1.0866346189333818,0.005771364913424256,2022-09-07 02:15:00+00:00,26,0,False,False,0.0
66,2022-09-07 03:45:00+00:00,58894,2022-09-07 07:30:00+00:00,58909,2022-09-07 03:45:00+00:00,58909,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,18758.13,18794.96,18742.95,18791.03,52.0099999999984,58990,0.4043468713618851,0.4043468713618851,0.2801097063790033,66,18765.025,False,,,NO_FILL,0.0,0.0,0.0,0.0027716456546153494,,26,1,True,False,0.0
67,2022-09-12 03:45:00+00:00,59374,2022-09-12 06:00:00+00:00,59383,2022-09-12 03:45:00+00:00,59383,1.0,DEV_2021_2024,BREAK_CONFIRM_12H,21785.59,21796.0,21722.07,21728.86,73.93000000000029,59470,0.3340125509854891,0.3340125509854891,0.2332367971454082,67,21765.825,True,2022-09-12 06:30:00+00:00,59385.0,SL,-1.0,0.14720563370756065,-1.1472056337075607,0.003396609133814146,2022-09-12 06:45:00+00:00,26,1,True,True,-1.1472056337075607
68,2022-10-10 23:45:00+00:00,62142,2022-10-11 03:00:00+00:00,62155,2022-10-10 23:45:00+00:00,62155,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,19056.03,19076.21,19045.0,19064.67,31.209999999999127,62238,0.3695652823966094,0.3695652823966094,0.1305823472453687,68,19049.065,True,2022-10-11 03:30:00+00:00,62157.0,SL,-1.0,0.3051756648510178,-1.3051756648510178,0.0016384006249125155,2022-10-11 04:30:00+00:00,27,0,False,False,0.0
69,2022-10-11 03:45:00+00:00,62158,2022-10-11 04:00:00+00:00,62159,2022-10-11 03:45:00+00:00,62159,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,19044.19,19080.58,19023.71,19077.32,56.87000000000262,62254,0.4753453020575121,0.4753453020575121,0.1010255483708331,69,19048.885,True,2022-10-11 04:15:00+00:00,62160.0,TP,1.5,0.16747744856689925,1.3325225514331007,0.002985476577763088,2022-10-11 08:00:00+00:00,27,1,True,True,1.3325225514331007
70,2022-11-21 23:45:00+00:00,66174,2022-11-22 00:00:00+00:00,66175,2022-11-21 23:45:00+00:00,66175,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,15781.29,15890.0,15746.16,15865.33,143.84000000000015,66270,0.3924682747583956,0.3924682747583956,0.1514310082113437,70,15793.41,False,,,NO_FILL,0.0,0.0,0.0,0.009107596142948239,,28,0,False,False,0.0
71,2022-12-07 11:45:00+00:00,67662,2022-12-07 12:30:00+00:00,67665,2022-12-07 11:45:00+00:00,67665,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,16792.45,16804.19,16765.12,16800.43,39.06999999999971,67758,0.3152484836247357,0.3152484836247357,0.1592912567287139,71,16780.895,False,,,NO_FILL,0.0,0.0,0.0,0.0023282429214889736,,29,0,False,False,0.0
72,2022-12-19 19:45:00+00:00,68846,2022-12-19 20:30:00+00:00,68849,2022-12-19 19:45:00+00:00,68849,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,16571.26,16597.69,16570.53,16593.01,27.159999999999854,68942,0.3630164080153772,0.3630164080153772,0.2409113993810894,72,16579.43,False,,,NO_FILL,0.0,0.0,0.0,0.0016381745331413597,,30,0,False,False,0.0
73,2022-12-30 07:45:00+00:00,69854,2022-12-30 08:30:00+00:00,69857,2022-12-30 07:45:00+00:00,69857,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,16483.57,16493.85,16470.72,16493.77,23.12999999999738,69950,0.3913032113290691,0.3913032113290691,0.163043415555506,73,16482.205,False,,,NO_FILL,0.0,0.0,0.0,0.001403331653743985,,31,0,False,False,0.0
74,2023-01-06 23:45:00+00:00,70590,2023-01-07 01:15:00+00:00,70596,2023-01-06 23:45:00+00:00,70596,1.0,DEV_2021_2024,BREAK_CONFIRM_12H,16970.05,16970.36,16944.15,16951.9,26.209999999999127,70686,0.3206240896294449,0.3206240896294449,0.1124604403584315,74,16965.005,True,2023-01-07 01:30:00+00:00,70597.0,TP,1.5,0.3236361121709379,1.176363887829062,0.0015449450206468625,2023-01-07 06:00:00+00:00,32,0,False,False,0.0
75,2023-01-09 07:45:00+00:00,70814,2023-01-09 08:00:00+00:00,70815,2023-01-09 07:45:00+00:00,70815,1.0,DEV_2021_2024,BREAK_CONFIRM_12H,17198.01,17208.15,17186.95,17193.25,21.200000000000728,70910,0.3268479081955767,0.3268479081955767,0.1230436508742255,75,17203.85,True,2023-01-09 08:15:00+00:00,70816.0,SL,-1.0,0.40575117924526904,-1.405751179245269,0.001232282308901829,2023-01-09 08:45:00+00:00,32,1,True,True,-1.405751179245269
76,2023-02-09 07:45:00+00:00,73790,2023-02-09 08:15:00+00:00,73792,2023-02-09 07:45:00+00:00,73792,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,22683.93,22770.0,22681.19,22743.41,88.81000000000131,73886,0.3984719956720459,0.3984719956720459,0.1968851906887511,76,22699.004999999997,True,2023-02-09 08:30:00+00:00,73793.0,SL,-1.0,0.12779532147280523,-1.1277953214728051,0.003912506297082243,2023-02-09 12:30:00+00:00,33,0,False,False,0.0
77,2023-02-10 07:45:00+00:00,73886,2023-02-10 10:45:00+00:00,73898,2023-02-10 07:45:00+00:00,73898,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,21827.97,21855.47,21827.05,21849.38,28.42000000000189,73982,0.3602286776075005,0.3602286776075005,0.2660279478193906,77,21835.17,True,2023-02-10 11:00:00+00:00,73899.0,SL,-1.0,0.3841514778324867,-1.3841514778324866,0.001301569898471223,2023-02-10 11:00:00+00:00,33,1,True,True,-1.3841514778324866
78,2023-02-10 23:45:00+00:00,73950,2023-02-11 02:15:00+00:00,73960,2023-02-10 23:45:00+00:00,73960,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,21631.06,21680.0,21619.84,21667.29,60.159999999999854,74046,0.361605236764146,0.361605236764146,0.209323036354591,78,21637.21,False,,,NO_FILL,0.0,0.0,0.0,0.0027803954391531927,,33,2,True,False,0.0
79,2023-02-13 19:45:00+00:00,74222,2023-02-13 20:00:00+00:00,74223,2023-02-13 19:45:00+00:00,74223,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,21607.81,21636.0,21559.95,21623.15,76.04999999999927,74318,0.3324570828618629,0.3324570828618629,0.1721198852474364,79,21585.125,False,,,NO_FILL,0.0,0.0,0.0,0.003523259652191001,,33,2,True,False,0.0
80,2023-02-25 23:45:00+00:00,75390,2023-02-26 01:00:00+00:00,75395,2023-02-25 23:45:00+00:00,75395,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,23097.25,23124.25,23077.1,23121.82,47.150000000001455,75486,0.3938359338480783,0.3938359338480783,0.1613983734078498,80,23098.245,True,2023-02-26 01:30:00+00:00,75397.0,TP,1.5,0.24494427359490228,1.2550557264050977,0.0020412806254328612,2023-02-26 02:45:00+00:00,34,0,False,False,0.0
81,2023-03-08 07:45:00+00:00,76382,2023-03-08 08:15:00+00:00,76384,2023-03-08 07:45:00+00:00,76384,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,21959.31,22018.4,21953.61,22008.47,64.79000000000087,76478,0.4346363418702442,0.4346363418702442,0.2503663095642191,81,21976.075,True,2023-03-08 09:15:00+00:00,76388.0,TP,1.5,0.1695946519524595,1.3304053480475404,0.002948206174214498,2023-03-08 10:30:00+00:00,35,0,False,False,0.0
82,2023-03-09 11:45:00+00:00,76494,2023-03-09 13:30:00+00:00,76501,2023-03-09 11:45:00+00:00,76501,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,21580.85,21692.99,21580.85,21644.44,112.14000000000306,76590,0.4083582900970384,0.4083582900970384,0.2458798613000155,82,21588.369999999995,False,,,NO_FILL,0.0,0.0,0.0,0.005194463500486747,,35,1,True,False,0.0
83,2023-03-10 03:45:00+00:00,76558,2023-03-10 05:15:00+00:00,76564,2023-03-10 03:45:00+00:00,76564,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,19887.0,19988.47,19880.0,19953.06,108.47000000000116,76654,0.4695738530314031,0.4695738530314031,0.2120019289018231,83,19898.825,False,,,NO_FILL,0.0,0.0,0.0,0.005451075628837439,,35,1,True,False,0.0
84,2023-03-30 03:45:00+00:00,78473,2023-03-30 04:45:00+00:00,78477,2023-03-30 03:45:00+00:00,78477,1.0,DEV_2021_2024,BREAK_CONFIRM_12H,28613.01,28628.83,28560.38,28587.64,68.45000000000073,78569,0.3645353181131145,0.3645353181131145,0.1556497028624433,84,28621.864999999998,True,2023-03-30 05:45:00+00:00,78481.0,SL,-1.0,0.20907132943754342,-1.2090713294375435,0.002391528294889265,2023-03-30 07:30:00+00:00,36,0,False,False,0.0
85,2023-04-14 07:45:00+00:00,79929,2023-04-14 08:15:00+00:00,79931,2023-04-14 07:45:00+00:00,79931,1.0,DEV_2021_2024,BREAK_CONFIRM_12H,30754.61,30788.47,30685.28,30696.05,103.19000000000233,80025,0.3223626213276489,0.3223626213276489,0.1570430367244652,85,30747.645,True,2023-04-14 09:15:00+00:00,79935.0,TP,1.5,0.14898558484348923,1.3510144151565107,0.003356029380461571,2023-04-14 12:45:00+00:00,37,0,False,False,0.0
86,2023-04-18 03:45:00+00:00,80297,2023-04-18 04:15:00+00:00,80299,2023-04-18 03:45:00+00:00,80299,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,29447.74,29492.2,29442.56,29459.68,49.63999999999942,80393,0.4251832779600089,0.4251832779600089,0.1687363585990246,86,29434.86,False,,,NO_FILL,0.0,0.0,0.0,0.0016864357431969922,,37,1,True,False,0.0
87,2023-04-21 07:45:00+00:00,80601,2023-04-21 10:15:00+00:00,80611,2023-04-21 07:45:00+00:00,80611,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,28082.36,28152.62,28080.3,28111.1,72.31999999999971,80697,0.3970659703490476,0.3970659703490476,0.2940874468585854,87,28074.94,True,2023-04-21 10:30:00+00:00,80612.0,SL,-1.0,0.19410218473451404,-1.1941021847345141,0.0025759627625205864,2023-04-21 10:30:00+00:00,37,1,True,True,-1.1941021847345141
88,2023-04-21 23:45:00+00:00,80665,2023-04-22 00:00:00+00:00,80666,2023-04-21 23:45:00+00:00,80666,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,27262.84,27318.4,27255.39,27318.39,63.01000000000204,80761,0.3721540945374665,0.3721540945374665,0.2126688043496371,88,27286.885,True,2023-04-22 00:15:00+00:00,80667.0,SL,-1.0,0.21652820980796,-1.21652820980796,0.0023091679391034205,2023-04-22 00:45:00+00:00,37,2,True,True,-1.21652820980796
89,2023-05-08 11:45:00+00:00,82249,2023-05-08 13:15:00+00:00,82255,2023-05-08 11:45:00+00:00,82255,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,27852.89,27971.79,27846.08,27929.38,125.70999999999913,82345,0.4016200432150402,0.4016200432150402,0.1477749788821428,89,27866.525,True,2023-05-08 13:45:00+00:00,82257.0,SL,-1.0,0.11083654840506003,-1.11083654840506,0.004511147335378169,2023-05-08 14:30:00+00:00,38,0,False,False,0.0
90,2023-05-10 19:45:00+00:00,82473,2023-05-10 20:15:00+00:00,82475,2023-05-10 19:45:00+00:00,82475,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,27709.12,27982.23,27709.11,27856.92,273.119999999999,82569,0.3366662244260489,0.3366662244260489,0.2236831153290215,90,27720.36,True,2023-05-10 21:15:00+00:00,82479.0,SL,-1.0,0.0507475834797893,-1.0507475834797892,0.009852685895854129,2023-05-10 21:15:00+00:00,38,1,True,True,-1.0507475834797892
91,2023-05-11 19:45:00+00:00,82569,2023-05-11 20:00:00+00:00,82570,2023-05-11 19:45:00+00:00,82570,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,26843.06,26906.39,26807.22,26904.1,99.16999999999825,82665,0.3449137885309996,0.3449137885309996,0.1916504129485469,91,26854.515,False,,,NO_FILL,0.0,0.0,0.0,0.003692861330766847,,38,2,True,False,0.0
92,2023-05-25 03:45:00+00:00,83849,2023-05-25 04:15:00+00:00,83851,2023-05-25 03:45:00+00:00,83851,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,26201.79,26254.33,26194.13,26207.93,60.20000000000073,83945,0.4250985744886508,0.4250985744886508,0.1920873284492975,92,26177.83,False,,,NO_FILL,0.0,0.0,0.0,0.002299655853827484,,39,0,False,False,0.0
93,2023-06-30 15:45:00+00:00,87353,2023-06-30 16:15:00+00:00,87355,2023-06-30 15:45:00+00:00,87355,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,30016.46,30153.37,30010.41,30135.92,142.95999999999913,87449,0.3156881446035925,0.3156881446035925,0.2119657680923152,93,30064.44,False,,,NO_FILL,0.0,0.0,0.0,0.004755119336997434,,40,0,False,False,0.0
94,2023-07-18 19:45:00+00:00,89097,2023-07-18 20:30:00+00:00,89100,2023-07-18 19:45:00+00:00,89100,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,29727.01,29812.0,29690.65,29781.66,121.34999999999854,89193,0.3342019058007003,0.3342019058007003,0.1516310314130003,94,29720.985,False,,,NO_FILL,0.0,0.0,0.0,0.004082973696867669,,41,0,False,False,0.0
95,2023-07-24 15:45:00+00:00,89657,2023-07-24 16:30:00+00:00,89660,2023-07-24 15:45:00+00:00,89660,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,29096.8,29151.46,29080.0,29107.99,71.45999999999913,89753,0.3607704857407801,0.3607704857407801,0.1889590717351532,95,29072.260000000002,True,2023-07-24 17:30:00+00:00,89664.0,SL,-1.0,0.20341631682060146,-1.2034163168206016,0.0024580132401127094,2023-07-24 18:00:00+00:00,41,0,False,False,0.0
96,2023-08-08 23:45:00+00:00,91129,2023-08-09 00:30:00+00:00,91132,2023-08-08 23:45:00+00:00,91132,1.0,DEV_2021_2024,BREAK_CONFIRM_12H,29824.07,29864.35,29794.0,29794.0,70.34999999999854,91225,0.3169202222921659,0.3169202222921659,0.127399169999429,96,29829.175,True,2023-08-09 01:15:00+00:00,91135.0,TP,1.5,0.212005508173423,1.287994491826577,0.002358429289445603,2023-08-09 02:15:00+00:00,42,0,False,False,0.0
97,2023-08-31 23:45:00+00:00,93337,2023-09-01 00:00:00+00:00,93338,2023-08-31 23:45:00+00:00,93338,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,25940.77,25998.33,25931.11,25990.71,67.22000000000116,93433,0.4026125812996839,0.4026125812996839,0.3651234250920521,97,25957.1,False,,,NO_FILL,0.0,0.0,0.0,0.002589657550342726,,43,0,False,False,0.0
98,2023-09-01 19:45:00+00:00,93417,2023-09-01 20:15:00+00:00,93419,2023-09-01 19:45:00+00:00,93419,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,25638.31,25745.0,25631.5,25738.02,113.5,93513,0.3659534065401071,0.3659534065401071,0.3060088939976844,98,25681.27,False,,,NO_FILL,0.0,0.0,0.0,0.0044195633627153175,,43,0,False,False,0.0
99,2023-09-11 23:45:00+00:00,94393,2023-09-12 00:00:00+00:00,94394,2023-09-11 23:45:00+00:00,94394,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,25162.53,25192.41,25154.15,25191.05,38.2599999999984,94489,0.3606895471426328,0.3606895471426328,0.1720190191698975,99,25171.92,True,2023-09-12 00:15:00+00:00,94395.0,TP,1.5,0.3289587036069139,1.171041296393086,0.0015199476241779888,2023-09-12 00:45:00+00:00,44,0,False,False,0.0
100,2023-09-24 19:45:00+00:00,95625,2023-09-24 20:30:00+00:00,95628,2023-09-24 19:45:00+00:00,95628,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,26437.76,26485.89,26437.76,26470.45,48.13000000000102,95721,0.3203319423278289,0.3203319423278289,0.15366254482189,100,26446.385000000002,False,,,NO_FILL,0.0,0.0,0.0,0.001819908467641268,,45,0,False,False,0.0
101,2023-09-25 03:45:00+00:00,95657,2023-09-25 06:30:00+00:00,95668,2023-09-25 03:45:00+00:00,95668,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,26131.97,26172.08,26131.6,26168.35,40.4800000000032,95753,0.3873872985629117,0.3873872985629117,0.2067186673171892,101,26148.109999999997,True,2023-09-25 06:45:00+00:00,95669.0,SL,-1.0,0.32297566699602187,-1.322975666996022,0.0015481042415686336,2023-09-25 07:00:00+00:00,45,0,False,False,0.0
102,2023-10-11 07:45:00+00:00,97209,2023-10-11 08:30:00+00:00,97212,2023-10-11 07:45:00+00:00,97212,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,27031.51,27117.31,27021.21,27112.4,96.10000000000218,97305,0.4101888187997875,0.4101888187997875,0.224862910814572,102,27064.35,False,,,NO_FILL,0.0,0.0,0.0,0.003550796527535381,,46,0,False,False,0.0
103,2023-10-11 19:45:00+00:00,97257,2023-10-11 20:45:00+00:00,97261,2023-10-11 19:45:00+00:00,97261,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,26700.0,26729.83,26699.99,26725.28,29.840000000000146,97353,0.335505025421751,0.335505025421751,0.2476284615596799,103,26710.36,True,2023-10-11 21:00:00+00:00,97262.0,TP,1.5,0.4475596514745287,1.0524403485254714,0.00111716951774518,2023-10-11 21:15:00+00:00,46,0,False,False,0.0
104,2023-12-26 19:45:00+00:00,104553,2023-12-26 21:00:00+00:00,104558,2023-12-26 19:45:00+00:00,104558,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,42135.47,42252.76,42114.6,42243.95,138.1600000000035,104649,0.4059913688300692,0.4059913688300692,0.1273968957449112,104,42174.869999999995,False,,,NO_FILL,0.0,0.0,0.0,0.003275884430704908,,47,0,False,False,0.0
105,2023-12-29 23:45:00+00:00,104857,2023-12-30 00:00:00+00:00,104858,2023-12-29 23:45:00+00:00,104858,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,42066.94,42100.0,42011.23,42099.99,88.7699999999968,104953,0.3778254894729148,0.3778254894729148,0.196743867154594,105,42055.604999999996,False,,,NO_FILL,0.0,0.0,0.0,0.00211077691071135,,47,0,False,False,0.0
106,2024-01-18 23:45:00+00:00,106777,2024-01-19 03:45:00+00:00,106793,2024-01-18 23:45:00+00:00,106793,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,41016.84,41077.32,40962.16,41055.87,115.15999999999622,106873,0.3843368293386731,0.3843368293386731,0.1284036296384467,106,40998.29000000001,False,,,NO_FILL,0.0,0.0,0.0,0.002808897639389257,,48,0,False,False,0.0
107,2024-01-26 23:45:00+00:00,107545,2024-01-27 00:30:00+00:00,107548,2024-01-26 23:45:00+00:00,107548,1.0,DEV_2021_2024,BREAK_CONFIRM_12H,41784.01,41815.86,41757.62,41760.71,58.23999999999796,107641,0.3360801182038873,0.3360801182038873,0.117064579945331,107,41789.83,True,2024-01-27 01:00:00+00:00,107550.0,SL,-1.0,0.35877257898352904,-1.358772578983529,0.0013936405101432085,2024-01-27 01:15:00+00:00,49,0,False,False,0.0
108,2024-02-08 23:45:00+00:00,108793,2024-02-09 00:30:00+00:00,108796,2024-02-08 23:45:00+00:00,108796,1.0,DEV_2021_2024,BREAK_CONFIRM_12H,45350.28,45400.0,45242.12,45257.99,157.87999999999738,108889,0.3255492115935417,0.3255492115935417,0.1203426655707066,108,45336.92999999999,True,2024-02-09 01:00:00+00:00,108798.0,SL,-1.0,0.14358034583228005,-1.14358034583228,0.003482370773671649,2024-02-09 01:45:00+00:00,50,0,False,False,0.0
109,2024-02-12 03:45:00+00:00,109097,2024-02-12 04:00:00+00:00,109098,2024-02-12 03:45:00+00:00,109098,1.0,DEV_2021_2024,BREAK_CONFIRM_12H,48145.0,48145.01,48053.7,48059.61,91.31000000000495,109193,0.3929384562456217,0.3929384562456217,0.1228276308238996,109,48105.265,True,2024-02-12 04:15:00+00:00,109099.0,TP,1.5,0.26341728726315516,1.236582712736845,0.0018981290301592756,2024-02-12 06:45:00+00:00,50,1,True,True,1.236582712736845
110,2024-02-23 23:45:00+00:00,110233,2024-02-24 00:15:00+00:00,110235,2024-02-23 23:45:00+00:00,110235,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,50706.01,50848.26,50698.66,50830.01,149.59999999999854,110329,0.3796757312455799,0.3796757312455799,0.1506398654634606,110,50755.21000000001,True,2024-02-24 01:00:00+00:00,110238.0,SL,-1.0,0.16963639705882522,-1.1696363970588253,0.0029474806625762857,2024-02-24 01:45:00+00:00,51,0,False,False,0.0
111,2024-03-04 03:45:00+00:00,111113,2024-03-04 05:00:00+00:00,111118,2024-03-04 03:45:00+00:00,111118,1.0,DEV_2021_2024,BREAK_CONFIRM_12H,63634.36,63706.0,63501.1,63512.64,204.90000000000146,111209,0.3170938468301944,0.3170938468301944,0.1829370535936084,111,63615.09,False,,,NO_FILL,0.0,0.0,0.0,0.0032209339010602902,,52,0,False,False,0.0
112,2024-03-14 07:45:00+00:00,112089,2024-03-14 08:45:00+00:00,112093,2024-03-14 07:45:00+00:00,112093,1.0,DEV_2021_2024,BREAK_CONFIRM_12H,73379.99,73460.0,73321.1,73321.11,138.89999999999418,112185,0.3477355959551486,0.3477355959551486,0.1743818121647943,112,73390.56,True,2024-03-14 09:00:00+00:00,112094.0,TP,1.5,0.2641848812095143,1.2358151187904858,0.0018926139819616336,2024-03-14 09:30:00+00:00,53,0,False,False,0.0
113,2024-04-22 23:45:00+00:00,115897,2024-04-23 01:45:00+00:00,115905,2024-04-22 23:45:00+00:00,115905,1.0,DEV_2021_2024,BREAK_CONFIRM_12H,66947.5,66951.98,66777.4,66780.0,174.58000000000175,115993,0.3686522085698937,0.3686522085698937,0.1196619556472367,113,66867.29000000001,True,2024-04-23 02:00:00+00:00,115906.0,TP,1.5,0.19150902165196282,1.3084909783480372,0.002610843059439103,2024-04-23 02:45:00+00:00,54,0,False,False,0.0
114,2024-04-27 03:45:00+00:00,116297,2024-04-27 04:15:00+00:00,116299,2024-04-27 03:45:00+00:00,116299,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,62958.95,63140.01,62950.01,63132.0,190.0,116393,0.4825174589417309,0.4825174589417309,0.1580804580735073,114,63037.0,True,2024-04-27 04:30:00+00:00,116300.0,SL,-1.0,0.16588684210526317,-1.1658868421052633,0.003014102828497549,2024-04-27 05:00:00+00:00,54,1,True,True,-1.1658868421052633
115,2024-04-29 07:45:00+00:00,116505,2024-04-29 08:45:00+00:00,116509,2024-04-29 07:45:00+00:00,116509,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,62356.8,62422.0,62332.82,62398.0,89.18000000000029,116601,0.3981756127218976,0.3981756127218976,0.2097480591751839,115,62353.41,True,2024-04-29 09:00:00+00:00,116510.0,TP,1.5,0.3495930141287273,1.1504069858712727,0.0014302345292743458,2024-04-29 09:45:00+00:00,54,2,True,True,1.1504069858712727
116,2024-05-01 11:45:00+00:00,116713,2024-05-01 12:00:00+00:00,116714,2024-05-01 11:45:00+00:00,116714,-1.0,DEV_2021_2024,BREAK_CONFIRM_12H,57898.46,58250.0,57729.89,58220.01,520.1100000000006,116809,0.3827823452509531,0.3827823452509531,0.2339581002127047,116,57959.955,True,2024-05-01 12:15:00+00:00,116715.0,SL,-1.0,0.05571893926284819,-1.055718939262848,0.008973609451560142,2024-05-01 13:30:00+00:00,54,3,True,True,-1.055718939262848
117,2024-05-06 11:45:00+00:00,117193,2024-05-06 12:15:00+00:00,117195,2024-05-06 11:45:00+00:00,117195,1.0,DEV_2021_2024,BREAK_CONFIRM_12H,64164.75,64164.76,63750.04,63821.01,414.72000000000116,117289,0.3826021337630398,0.3826021337630398,0.1594260223819499,117,64028.37,True,2024-05-06 12:30:00+00:00,117196.0,TP,1.5,0.0771946976273146,1.4228053023726854,0.006477128810244602,2024-05-06 12:45:00+00:00,54,4,True,True,1.4228053023726854
